"RBBP8","HGNC:9891","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RBBP8&subject=","2016-08-22T17:51:52Z"
"RBP3","HGNC:9921","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RBP3&subject=","2016-08-22T17:51:52Z"
"RCAN1","HGNC:3040","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RCAN1&subject=","2012-04-27T03:38:04Z"
"RDX","HGNC:9944","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RDX&subject=","2016-08-22T17:51:54Z"
"RELN","HGNC:9957","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RELN&subject=","2012-08-27T02:37:03Z"
"RET","HGNC:9967","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RET&subject=","2020-08-26T16:40:35Z"
"RETREG1","HGNC:25964","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RETREG1&subject=","2016-08-22T17:48:26Z"
"RFX6","HGNC:21478","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RFX6&subject=","2015-09-18T19:56:16Z"
"RIMS1","HGNC:17282","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RIMS1&subject=","2018-01-24T17:22:13Z"
"RIN2","HGNC:18750","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RIN2&subject=","2016-08-22T17:51:55Z"
"RIPK4","HGNC:496","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RIPK4&subject=","2016-08-22T17:51:56Z"
"RMND1","HGNC:21176","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RMND1&subject=","2016-08-22T17:51:57Z"
"RMRP","HGNC:10031","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RMRP&subject=","2016-08-22T17:51:58Z"
"RNASEH2A","HGNC:18518","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RNASEH2A&subject=","2016-08-22T17:51:58Z"
"RNF135","HGNC:21158","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RNF135&subject=","2021-09-22T16:14:37Z"
"RNF168","HGNC:26661","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RNF168&subject=","2016-08-22T17:51:59Z"
"RNF32","HGNC:17118","Dosage Sensitivity Unlikely","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RNF32&subject=","2021-02-02T20:46:43Z"
"ROBO1","HGNC:10249","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=ROBO1&subject=","2018-09-25T18:13:34Z"
"ROBO3","HGNC:13433","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=ROBO3&subject=","2016-08-22T17:52:00Z"
"ROGDI","HGNC:29478","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=ROGDI&subject=","2015-02-12T19:55:30Z"
"ROR2","HGNC:10257","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=ROR2&subject=","2013-03-27T18:19:01Z"
"RP2","HGNC:10274","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RP2&subject=","2012-10-04T19:17:34Z"
"RPGRIP1","HGNC:13436","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RPGRIP1&subject=","2016-08-22T17:52:01Z"
"RPH3A","HGNC:17056","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RPH3A&subject=","2018-07-25T16:33:18Z"
"RPL10","HGNC:10298","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RPL10&subject=","2018-10-24T16:04:51Z"
"RPL15","HGNC:10306","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RPL15&subject=","2014-07-16T14:39:28Z"
"RPS17","HGNC:10397","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RPS17&subject=","2015-12-10T21:48:07Z"
"RPS19","HGNC:10402","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RPS19&subject=","2021-03-24T19:03:22Z"
"RPS24","HGNC:10411","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RPS24&subject=","2019-10-23T16:36:32Z"
"RPS26","HGNC:10414","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RPS26&subject=","2019-10-23T16:46:13Z"
"RPS6KA3","HGNC:10432","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RPS6KA3&subject=","2012-08-09T19:12:15Z"
"RS1","HGNC:10457","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RS1&subject=","2021-08-02T16:04:12Z"
"RSPH1","HGNC:12371","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RSPH1&subject=","2016-08-22T17:52:02Z"
"RSPH4A","HGNC:21558","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RSPH4A&subject=","2016-08-22T17:52:02Z"
"RSPO4","HGNC:16175","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RSPO4&subject=","2016-08-22T17:52:03Z"
"RTTN","HGNC:18654","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RTTN&subject=","2016-08-22T17:52:05Z"
"RUNX1","HGNC:10471","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RUNX1&subject=","2012-08-14T14:13:32Z"
"RXFP2","HGNC:17318","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RXFP2&subject=","2012-07-06T19:40:52Z"
"RYR1","HGNC:10483","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RYR1&subject=","2015-11-12T19:26:59Z"
"RYR2","HGNC:10484","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=RYR2&subject=","2015-11-06T03:54:07Z"
"SACS","HGNC:10519","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SACS&subject=","2016-08-22T17:52:06Z"
"SALL1","HGNC:10524","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SALL1&subject=","2021-01-27T21:30:45Z"
"SALL4","HGNC:15924","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SALL4&subject=","2021-01-11T21:08:18Z"
"SAMD9","HGNC:1348","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SAMD9&subject=","2016-08-22T17:52:06Z"
"SATB2","HGNC:21637","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SATB2&subject=","2020-07-15T19:50:43Z"
"SBF2","HGNC:2135","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SBF2&subject=","2016-08-22T17:52:07Z"
"SCARB2","HGNC:1665","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SCARB2&subject=","2012-07-06T19:41:56Z"
"SCARF2","HGNC:19869","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SCARF2&subject=","2016-08-22T17:52:08Z"
"SCN1A","HGNC:10585","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SCN1A&subject=","2012-07-06T20:26:07Z"
"SCN1B","HGNC:10586","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SCN1B&subject=","2019-09-04T15:12:47Z"
"SCN2A","HGNC:10588","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SCN2A&subject=","2020-04-22T16:09:34Z"
"SCN5A","HGNC:10593","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SCN5A&subject=","2021-06-08T16:18:34Z"
"SCN8A","HGNC:10596","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SCN8A&subject=","2013-04-11T19:20:35Z"
"SDCCAG8","HGNC:10671","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SDCCAG8&subject=","2016-08-22T17:52:08Z"
"SDHAF1","HGNC:33867","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SDHAF1&subject=","2016-08-22T17:52:09Z"
"SDHAF2","HGNC:26034","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SDHAF2&subject=","2016-01-14T20:05:50Z"
"SDHB","HGNC:10681","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SDHB&subject=","2020-07-22T17:40:14Z"
"SDHC","HGNC:10682","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SDHC&subject=","2021-10-13T16:46:56Z"
"SDHD","HGNC:10683","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SDHD&subject=","2021-08-11T16:24:55Z"
"SDR42E1","HGNC:29834","Dosage Sensitivity Unlikely","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SDR42E1&subject=","2021-02-02T20:49:58Z"
"SEC14L4","HGNC:20627","Dosage Sensitivity Unlikely","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SEC14L4&subject=","2021-02-02T20:54:40Z"
"SEC23B","HGNC:10702","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SEC23B&subject=","2016-08-22T17:52:10Z"
"SEM1","HGNC:10845","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SEM1&subject=","2012-05-14T21:36:19Z"
"SEMA3A","HGNC:10723","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SEMA3A&subject=","2017-08-07T19:49:47Z"
"SEPSECS","HGNC:30605","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SEPSECS&subject=","2016-08-22T17:52:10Z"
"SERAC1","HGNC:21061","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SERAC1&subject=","2016-08-22T17:52:11Z"
"SERPINA1","HGNC:8941","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SERPINA1&subject=","2017-05-09T04:29:55Z"
"SERPINB6","HGNC:8950","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SERPINB6&subject=","2016-08-22T17:52:11Z"
"SERPINB7","HGNC:13902","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SERPINB7&subject=","2014-11-13T15:02:37Z"
"SERPINE1","HGNC:8583","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SERPINE1&subject=","2016-08-22T17:52:12Z"
"SERPINF1","HGNC:8824","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SERPINF1&subject=","2016-08-22T17:52:13Z"
"SETBP1","HGNC:15573","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SETBP1&subject=","2018-05-23T16:20:58Z"
"SETD1A","HGNC:29010","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SETD1A&subject=","2018-02-28T17:21:56Z"
"SETD2","HGNC:18420","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SETD2&subject=","2018-02-28T18:16:08Z"
"SETD5","HGNC:25566","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SETD5&subject=","2014-11-06T20:08:57Z"
"SF3B4","HGNC:10771","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SF3B4&subject=","2014-07-17T19:43:19Z"
"SGCE","HGNC:10808","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SGCE&subject=","2021-11-11T19:55:03Z"
"SGCG","HGNC:10809","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SGCG&subject=","2016-08-22T17:52:13Z"
"SGSH","HGNC:10818","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SGSH&subject=","2015-02-12T21:09:07Z"
"SH2B1","HGNC:30417","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SH2B1&subject=","2021-07-13T16:24:29Z"
"SH2D1A","HGNC:10820","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SH2D1A&subject=","2021-01-27T17:14:38Z"
"SH3TC2","HGNC:29427","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SH3TC2&subject=","2016-08-22T17:52:14Z"
"SHANK1","HGNC:15474","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SHANK1&subject=","2019-03-27T16:22:58Z"
"SHANK2","HGNC:14295","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SHANK2&subject=","2018-01-24T17:56:38Z"
"SHANK3","HGNC:14294","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SHANK3&subject=","2018-08-14T13:32:59Z"
"SHH","HGNC:10848","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SHH&subject=","2020-06-24T16:42:59Z"
"SHOC2","HGNC:15454","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SHOC2&subject=","2018-09-25T16:27:29Z"
"SHOX","HGNC:10853","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SHOX&subject=","2015-10-15T18:27:04Z"
"SHROOM4","HGNC:29215","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SHROOM4&subject=","2012-10-10T14:32:39Z"
"SI","HGNC:10856","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SI&subject=","2016-08-22T17:52:15Z"
"SIGLEC5","HGNC:10874","Dosage Sensitivity Unlikely","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SIGLEC5&subject=","2021-02-02T21:01:15Z"
"SIL1","HGNC:24624","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SIL1&subject=","2021-08-23T15:59:07Z"
"SIM1","HGNC:10882","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SIM1&subject=","2012-04-25T19:35:18Z"
"SIN3A","HGNC:19353","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SIN3A&subject=","2020-01-13T19:23:33Z"
"SIX1","HGNC:10887","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SIX1&subject=","2012-03-22T19:03:11Z"
"SIX3","HGNC:10889","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SIX3&subject=","2020-09-23T16:22:47Z"
"SIX4","HGNC:10890","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SIX4&subject=","2012-05-08T06:40:32Z"
"SIX6","HGNC:10892","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SIX6&subject=","2012-03-22T18:43:49Z"
"SKI","HGNC:10896","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SKI&subject=","2012-01-06T16:02:17Z"
"SLC12A1","HGNC:10910","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC12A1&subject=","2012-04-28T11:07:29Z"
"SLC12A3","HGNC:10912","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC12A3&subject=","2012-02-23T17:31:50Z"
"SLC13A5","HGNC:23089","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC13A5&subject=","2016-08-22T17:52:15Z"
"SLC16A12","HGNC:23094","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC16A12&subject=","2011-12-21T15:36:12Z"
"SLC16A2","HGNC:10923","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC16A2&subject=","2012-06-28T19:07:17Z"
"SLC17A5","HGNC:10933","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC17A5&subject=","2016-08-22T17:52:16Z"
"SLC17A8","HGNC:20151","Emerging Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC17A8&subject=","2018-02-27T20:53:18Z"
"SLC22A14","HGNC:8495","Dosage Sensitivity Unlikely","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC22A14&subject=","2021-02-02T21:20:31Z"
"SLC22A18","HGNC:10964","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC22A18&subject=","2012-03-22T18:27:34Z"
"SLC24A1","HGNC:10975","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC24A1&subject=","2016-08-22T17:52:17Z"
"SLC25A1","HGNC:10979","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC25A1&subject=","2016-08-22T17:52:18Z"
"SLC25A12","HGNC:10982","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC25A12&subject=","2012-01-19T20:48:47Z"
"SLC25A13","HGNC:10983","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC25A13&subject=","2016-08-22T17:52:19Z"
"SLC25A19","HGNC:14409","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC25A19&subject=","2016-08-22T17:52:19Z"
"SLC2A1","HGNC:11005","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC2A1&subject=","2016-03-24T19:16:38Z"
"SLC2A10","HGNC:13444","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC2A10&subject=","2018-02-01T15:20:25Z"
"SLC30A10","HGNC:25355","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC30A10&subject=","2016-08-22T17:52:20Z"
"SLC34A1","HGNC:11019","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC34A1&subject=","2016-08-22T17:52:20Z"
"SLC34A2","HGNC:11020","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC34A2&subject=","2016-08-22T17:52:21Z"
"SLC35A2","HGNC:11022","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC35A2&subject=","2018-01-24T17:08:04Z"
"SLC35C1","HGNC:20197","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC35C1&subject=","2016-08-22T17:52:22Z"
"SLC35D1","HGNC:20800","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC35D1&subject=","2016-04-11T21:02:01Z"
"SLC37A4","HGNC:4061","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC37A4&subject=","2016-08-22T17:52:22Z"
"SLC38A5","HGNC:18070","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC38A5&subject=","2012-09-26T19:19:38Z"
"SLC38A8","HGNC:32434","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC38A8&subject=","2016-08-22T17:52:23Z"
"SLC3A1","HGNC:11025","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC3A1&subject=","2012-03-21T14:36:58Z"
"SLC4A10","HGNC:13811","Little Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC4A10&subject=","2012-04-11T18:15:38Z"
"SLC52A3","HGNC:16187","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC52A3&subject=","2016-08-22T17:52:23Z"
"SLC5A1","HGNC:11036","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC5A1&subject=","2016-08-22T17:52:24Z"
"SLC6A1","HGNC:11042","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC6A1&subject=","2019-09-25T16:33:14Z"
"SLC6A18","HGNC:26441","Dosage Sensitivity Unlikely","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC6A18&subject=","2021-02-02T21:28:14Z"
"SLC6A3","HGNC:11049","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC6A3&subject=","2016-08-22T17:52:25Z"
"SLC6A4","HGNC:11050","No Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC6A4&subject=","2012-05-11T02:51:51Z"
"SLC6A8","HGNC:11055","Sufficient Evidence for Haploinsufficiency","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC6A8&subject=","2020-11-10T17:23:40Z"
"SLC7A7","HGNC:11065","Gene Associated with Autosomal Recessive Phenotype","","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC7A7&subject=","2016-08-22T17:52:26Z"
"SLC7A9","HGNC:11067","Gene Associated with Autosomal Recessive Phenotype","No Evidence for Triplosensitivity","https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC7A9&subject=","2021-08-23T15:56:56Z"
