# docId	topicIri	latestSearchDate	lastUpdated	lastAuthor	context	contextIri	release	releaseDate	gene	geneOmim	disease	omim	status-overall	status-stg1	status-stg2	status-scoring	outcome	outcomeScoringGroup	intervention	interventionScoringGroup	severity	likelihood	natureOfIntervention	effectiveness	overall
AC039	/AC039	Tue Mar 17 00:00:00 UTC 2020	Mon, 29 Mar 2021 22:15:30 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC039	2.0.1	Mon, 29 Mar 2021 00:00:00 -0000	JUP	173325	Arrhythmogenic Right Ventricular Dysplasia	611528	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Surveillance to detect disease manifestations [cardiac arrhythmias and structural disease] to guide treatment including antiarrhythmic medications	GroupA	3	1C	3	2A	9CA
AC108	/AC108	Tue Sep 19 00:00:00 UTC 2017	Mon, 27 Apr 2020 21:22:12 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC108	2.2.1	Mon, 27 Apr 2020 00:00:00 -0000	PALB2	610355	PALB2-related cancers	114480	Released	Complete	Complete	Complete	Breast cancer	GroupA	Chemoprevention	GroupA	2	2C	2	2B	8CB
AC108	/AC108	Tue Sep 19 00:00:00 UTC 2017	Mon, 27 Apr 2020 21:22:12 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC108	2.2.1	Mon, 27 Apr 2020 00:00:00 -0000	PALB2	610355	PALB2-related cancers	114480	Released	Complete	Complete	Complete	Breast cancer	GroupA	Mastectomy	GroupA	2	2C	1	3B	8CB
AC108	/AC108	Tue Sep 19 00:00:00 UTC 2017	Mon, 27 Apr 2020 21:22:12 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC108	2.2.1	Mon, 27 Apr 2020 00:00:00 -0000	PALB2	610355	PALB2-related cancers	114480	Released	Complete	Complete	Complete	Breast cancer	GroupA	Breast cancer surveillance	GroupA	2	2C	3	2B	9CB
AC103	/AC103	Tue Jun 04 00:00:00 UTC 2019	Thu, 19 Aug 2021 16:26:05 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC103	1.1.3	Thu, 19 Aug 2021 00:00:00 -0000	CDH1	192090	Hereditary Diffuse Gastric Cancer	137215	Released	Complete	Complete	Complete	Mortality from gastric cancer	GroupA	Risk reducing gastrectomy	GroupA	2	3C	0	3B	8CB
AC103	/AC103	Tue Jun 04 00:00:00 UTC 2019	Thu, 19 Aug 2021 16:26:05 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC103	1.1.3	Thu, 19 Aug 2021 00:00:00 -0000	CDH1	192090	Hereditary Diffuse Gastric Cancer	137215	Released	Complete	Complete	Complete	Mortality from gastric cancer	GroupA	Endoscopic surveillance to detect gastric cancer or precursors and guide gastric cancer treatment and/or gastrectomy	GroupA	2	3C	2	1C	8CC
AC103	/AC103	Tue Jun 04 00:00:00 UTC 2019	Thu, 19 Aug 2021 16:26:05 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC103	1.1.3	Thu, 19 Aug 2021 00:00:00 -0000	CDH1	192090	Hereditary Diffuse Gastric Cancer	114480	Released	Complete	Complete	Complete	Mortality from breast cancer	GroupB	Imaging surveillance to detect breast cancer and guide initiation of breast cancer treatment	GroupB	2	3C	3	2C	10CC
AC103	/AC103	Tue Jun 04 00:00:00 UTC 2019	Thu, 19 Aug 2021 16:26:05 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC103	1.1.3	Thu, 19 Aug 2021 00:00:00 -0000	CDH1	192090	Hereditary Diffuse Gastric Cancer	114480	Released	Complete	Complete	Complete	Mortality from breast cancer	GroupB	Risk reducing mastectomy	GroupB	2	3C	1	3D	9CD
AC087	/AC087	Wed Sep 28 00:00:00 UTC 2016	Wed, 19 Aug 2020 18:47:55 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC087	1.2.1	Wed, 19 Aug 2020 00:00:00 -0000	PTCH1	601309	Basal Cell Nevus Syndrome (BCNS)	109400	Released	Incomplete	Complete	Complete	Morbidity from odontogenic keratocysts	GroupA	Panorex surveillance	GroupA	1	3C	3	0D	7CD
AC087	/AC087	Wed Sep 28 00:00:00 UTC 2016	Wed, 19 Aug 2020 18:47:55 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC087	1.2.1	Wed, 19 Aug 2020 00:00:00 -0000	PTCH1	601309	Basal Cell Nevus Syndrome (BCNS)	109400	Released	Incomplete	Complete	Complete	Morbidity from basal cell carcinomas	GroupA	Skin surveillance	GroupA	2	3C	3	2N	10CN
AC087	/AC087	Wed Sep 28 00:00:00 UTC 2016	Wed, 19 Aug 2020 18:47:55 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC087	1.2.1	Wed, 19 Aug 2020 00:00:00 -0000	PTCH1	601309	Basal Cell Nevus Syndrome (BCNS)	109400	Released	Incomplete	Complete	Complete	Morbidity from basal cell carcinomas	GroupA	Sun avoidance	GroupA	2	3C	3	2C	10CC
AC087	/AC087	Wed Sep 28 00:00:00 UTC 2016	Wed, 19 Aug 2020 18:47:55 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC087	1.2.1	Wed, 19 Aug 2020 00:00:00 -0000	PTCH1	601309	Basal Cell Nevus Syndrome (BCNS)	109400	Released	Incomplete	Complete	Complete	Morbidity from basal cell carcinomas	GroupA	Minimization of radiation	GroupA	2	3C	2	2C	9CC
AC001	/AC001	Mon Apr 30 00:00:00 UTC 2018	Fri, 17 Sep 2021 16:42:50 -0000	Jenkins Charisma	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC001	1.0.1	Fri, 17 Sep 2021 00:00:00 -0000	RB1	614041	Retinoblastoma	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC1001	/AC1001	Mon Dec 17 00:00:00 UTC 2018	Wed, 19 Aug 2020 22:40:33 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC1001	1.1.2	Wed, 19 Aug 2020 00:00:00 -0000	IDS	300823	Mucopolysaccharidosis Type II	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC040	/AC040	Thu Oct 10 00:00:00 UTC 2019	Mon, 29 Mar 2021 21:52:57 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC040	2.0.1	Mon, 29 Mar 2021 00:00:00 -0000	SCN5A	600163	Brugada Syndrome	601144	Released	Complete	Complete	Complete	Sudden cardiac death	GroupA	Avoidance of drugs with sodium channel blocking properties and high fever	GroupA	3	2C	3	2B	10CB
AC081	/AC081	Wed Mar 06 00:00:00 UTC 2019	Wed, 29 Apr 2020 19:56:58 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC081	2.1.2	Wed, 29 Apr 2020 00:00:00 -0000	RET	164761	Multiple Endocrine Neoplasia Type IIB	(No paired disease(s) for gene)	Released	Failed	Incomplete	Incomplete		N/A		N/A					
AC126	/AC126	Wed Mar 08 00:00:00 UTC 2017	Wed, 19 Aug 2020 19:09:08 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC126	1.2.2	Wed, 19 Aug 2020 00:00:00 -0000	ACADVL	609575	Very Long Chain Actyl-CoA Dehydrogenase Deficiency (ACADVLD)	201475	Released	Incomplete	Complete	Complete	Rhabdomyolysis, muscle cramps, and exercise intolerance	GroupA	Multidisciplinary care	GroupA	2	2D	3	2D	9DD
AC126	/AC126	Wed Mar 08 00:00:00 UTC 2017	Wed, 19 Aug 2020 19:09:08 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC126	1.2.2	Wed, 19 Aug 2020 00:00:00 -0000	ACADVL	609575	Very Long Chain Actyl-CoA Dehydrogenase Deficiency (ACADVLD)	201475	Released	Incomplete	Complete	Complete	Perinatal or delivery complications	GroupA	High risk pregnancy management	GroupA	2	0D	3	2D	7DD
AC126	/AC126	Wed Mar 08 00:00:00 UTC 2017	Wed, 19 Aug 2020 19:09:08 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC126	1.2.2	Wed, 19 Aug 2020 00:00:00 -0000	ACADVL	609575	Very Long Chain Actyl-CoA Dehydrogenase Deficiency (ACADVLD)	201475	Released	Incomplete	Complete	Complete	Surgical complications	GroupA	High risk surgical and anesthesia management	GroupA	2	0D	3	2D	7DD
AC133	/AC133	Tue Jan 28 00:00:00 UTC 2014	Wed, 19 Aug 2020 19:16:32 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC133	1.1.3	Wed, 19 Aug 2020 00:00:00 -0000	BRCA1	113705	Hereditary Breast and Ovarian Cancer	604370	Released	Complete	Complete	Complete	Breast Cancer (BRCA1)	GroupA	Surveillance	GroupA	2	3A	3	2A	10AA
AC133	/AC133	Tue Jan 28 00:00:00 UTC 2014	Wed, 19 Aug 2020 19:16:32 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC133	1.1.3	Wed, 19 Aug 2020 00:00:00 -0000	BRCA2	600185	Hereditary Breast and Ovarian Cancer	612555	Released	Complete	Complete	Complete	Breast Cancer (BRCA1)	GroupA	Surveillance	GroupA	2	3A	3	2A	10AA
AC133	/AC133	Tue Jan 28 00:00:00 UTC 2014	Wed, 19 Aug 2020 19:16:32 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC133	1.1.3	Wed, 19 Aug 2020 00:00:00 -0000	BRCA1	113705	Hereditary Breast and Ovarian Cancer	604370	Released	Complete	Complete	Complete	Breast Cancer (BRCA1)	GroupA	Mastectomy	GroupA	2	3A	1	3A	9AA
AC133	/AC133	Tue Jan 28 00:00:00 UTC 2014	Wed, 19 Aug 2020 19:16:32 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC133	1.1.3	Wed, 19 Aug 2020 00:00:00 -0000	BRCA2	600185	Hereditary Breast and Ovarian Cancer	612555	Released	Complete	Complete	Complete	Breast Cancer (BRCA1)	GroupA	Mastectomy	GroupA	2	3A	1	3A	9AA
AC133	/AC133	Tue Jan 28 00:00:00 UTC 2014	Wed, 19 Aug 2020 19:16:32 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC133	1.1.3	Wed, 19 Aug 2020 00:00:00 -0000	BRCA1	113705	Hereditary Breast and Ovarian Cancer	604370	Released	Complete	Complete	Complete	Ovarian Cancer (BRCA1)	GroupA	Oophorectomy	GroupA	2	2A	1	3A	8AA
AC133	/AC133	Tue Jan 28 00:00:00 UTC 2014	Wed, 19 Aug 2020 19:16:32 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC133	1.1.3	Wed, 19 Aug 2020 00:00:00 -0000	BRCA2	600185	Hereditary Breast and Ovarian Cancer	612555	Released	Complete	Complete	Complete	Ovarian Cancer (BRCA1)	GroupA	Oophorectomy	GroupA	2	2A	1	3A	8AA
AC133	/AC133	Tue Jan 28 00:00:00 UTC 2014	Wed, 19 Aug 2020 19:16:32 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC133	1.1.3	Wed, 19 Aug 2020 00:00:00 -0000	BRCA1	113705	Hereditary Breast and Ovarian Cancer	604370	Released	Complete	Complete	Complete	Breast Cancer (BRCA2)	GroupA	Surveillance	GroupA	2	3A	3	2A	10AA
AC133	/AC133	Tue Jan 28 00:00:00 UTC 2014	Wed, 19 Aug 2020 19:16:32 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC133	1.1.3	Wed, 19 Aug 2020 00:00:00 -0000	BRCA2	600185	Hereditary Breast and Ovarian Cancer	612555	Released	Complete	Complete	Complete	Breast Cancer (BRCA2)	GroupA	Surveillance	GroupA	2	3A	3	2A	10AA
AC133	/AC133	Tue Jan 28 00:00:00 UTC 2014	Wed, 19 Aug 2020 19:16:32 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC133	1.1.3	Wed, 19 Aug 2020 00:00:00 -0000	BRCA1	113705	Hereditary Breast and Ovarian Cancer	604370	Released	Complete	Complete	Complete	Breast Cancer (BRCA2)	GroupA	Mastectomy	GroupA	2	3A	1	3A	9AA
AC133	/AC133	Tue Jan 28 00:00:00 UTC 2014	Wed, 19 Aug 2020 19:16:32 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC133	1.1.3	Wed, 19 Aug 2020 00:00:00 -0000	BRCA2	600185	Hereditary Breast and Ovarian Cancer	612555	Released	Complete	Complete	Complete	Breast Cancer (BRCA2)	GroupA	Mastectomy	GroupA	2	3A	1	3A	9AA
AC133	/AC133	Tue Jan 28 00:00:00 UTC 2014	Wed, 19 Aug 2020 19:16:32 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC133	1.1.3	Wed, 19 Aug 2020 00:00:00 -0000	BRCA1	113705	Hereditary Breast and Ovarian Cancer	604370	Released	Complete	Complete	Complete	Ovarian Cancer (BRCA2)	GroupA	Oophorectomy	GroupA	2	2A	1	3A	8AA
AC133	/AC133	Tue Jan 28 00:00:00 UTC 2014	Wed, 19 Aug 2020 19:16:32 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC133	1.1.3	Wed, 19 Aug 2020 00:00:00 -0000	BRCA2	600185	Hereditary Breast and Ovarian Cancer	612555	Released	Complete	Complete	Complete	Ovarian Cancer (BRCA2)	GroupA	Oophorectomy	GroupA	2	2A	1	3A	8AA
AC149	/AC149	Fri Nov 10 00:00:00 UTC 2017	Wed, 22 Apr 2020 19:35:49 -0000	Mittendorf Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC149	1.3.1	Wed, 22 Apr 2020 00:00:00 -0000	F5	612309	F5: Factor V deficiency (AR)	227400	Released	Complete	Complete	Complete	Severe or prolonged hemorrhage	GroupA	Development and implementation of comprehensive management plan based on activity levels	GroupA	2	3N	2	3B	10NB
AC037	/AC037	Mon Nov 05 00:00:00 UTC 2018	Mon, 15 Nov 2021 23:19:59 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC037	2.1.2	Mon, 15 Nov 2021 00:00:00 -0000	DNAJB11	611341	Autosomal Dominant Polycystic Kidney Disease	618061	Released	Complete	Complete	Complete	Progression to ESRD	GroupA	Pharmacologic management of renal function	GroupA	2	3C	2	2A	9CA
AC037	/AC037	Mon Nov 05 00:00:00 UTC 2018	Mon, 15 Nov 2021 23:19:59 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC037	2.1.2	Mon, 15 Nov 2021 00:00:00 -0000	GANAB	104160	Autosomal Dominant Polycystic Kidney Disease	600666	Released	Complete	Complete	Complete	Progression to ESRD	GroupA	Pharmacologic management of renal function	GroupA	2	3C	2	2A	9CA
AC037	/AC037	Mon Nov 05 00:00:00 UTC 2018	Mon, 15 Nov 2021 23:19:59 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC037	2.1.2	Mon, 15 Nov 2021 00:00:00 -0000	PKD1	601313	Autosomal Dominant Polycystic Kidney Disease	173900	Released	Complete	Complete	Complete	Progression to ESRD	GroupA	Pharmacologic management of renal function	GroupA	2	3C	2	2A	9CA
AC037	/AC037	Mon Nov 05 00:00:00 UTC 2018	Mon, 15 Nov 2021 23:19:59 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC037	2.1.2	Mon, 15 Nov 2021 00:00:00 -0000	PKD2	173910	Autosomal Dominant Polycystic Kidney Disease	613095	Released	Complete	Complete	Complete	Progression to ESRD	GroupA	Pharmacologic management of renal function	GroupA	2	3C	2	2A	9CA
AC037	/AC037	Mon Nov 05 00:00:00 UTC 2018	Mon, 15 Nov 2021 23:19:59 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC037	2.1.2	Mon, 15 Nov 2021 00:00:00 -0000	DNAJB11	611341	Autosomal Dominant Polycystic Kidney Disease	618061	Released	Complete	Complete	Complete	Neurologic disability or death due to ICA	GroupA	ICA surveillance	GroupA	3	0A	3	1B	7AB
AC037	/AC037	Mon Nov 05 00:00:00 UTC 2018	Mon, 15 Nov 2021 23:19:59 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC037	2.1.2	Mon, 15 Nov 2021 00:00:00 -0000	GANAB	104160	Autosomal Dominant Polycystic Kidney Disease	600666	Released	Complete	Complete	Complete	Neurologic disability or death due to ICA	GroupA	ICA surveillance	GroupA	3	0A	3	1B	7AB
AC037	/AC037	Mon Nov 05 00:00:00 UTC 2018	Mon, 15 Nov 2021 23:19:59 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC037	2.1.2	Mon, 15 Nov 2021 00:00:00 -0000	PKD1	601313	Autosomal Dominant Polycystic Kidney Disease	173900	Released	Complete	Complete	Complete	Neurologic disability or death due to ICA	GroupA	ICA surveillance	GroupA	3	0A	3	1B	7AB
AC037	/AC037	Mon Nov 05 00:00:00 UTC 2018	Mon, 15 Nov 2021 23:19:59 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC037	2.1.2	Mon, 15 Nov 2021 00:00:00 -0000	PKD2	173910	Autosomal Dominant Polycystic Kidney Disease	613095	Released	Complete	Complete	Complete	Neurologic disability or death due to ICA	GroupA	ICA surveillance	GroupA	3	0A	3	1B	7AB
AC037	/AC037	Mon Nov 05 00:00:00 UTC 2018	Mon, 15 Nov 2021 23:19:59 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC037	2.1.2	Mon, 15 Nov 2021 00:00:00 -0000	DNAJB11	611341	Autosomal Dominant Polycystic Kidney Disease	618061	Released	Complete	Complete	Complete	Morbidity due to thoracic aortic disease	GroupA	TAAD surveillance to guide surgical intervention	GroupA	3	0D	3	2C	8DC
AC037	/AC037	Mon Nov 05 00:00:00 UTC 2018	Mon, 15 Nov 2021 23:19:59 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC037	2.1.2	Mon, 15 Nov 2021 00:00:00 -0000	GANAB	104160	Autosomal Dominant Polycystic Kidney Disease	600666	Released	Complete	Complete	Complete	Morbidity due to thoracic aortic disease	GroupA	TAAD surveillance to guide surgical intervention	GroupA	3	0D	3	2C	8DC
AC037	/AC037	Mon Nov 05 00:00:00 UTC 2018	Mon, 15 Nov 2021 23:19:59 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC037	2.1.2	Mon, 15 Nov 2021 00:00:00 -0000	PKD1	601313	Autosomal Dominant Polycystic Kidney Disease	173900	Released	Complete	Complete	Complete	Morbidity due to thoracic aortic disease	GroupA	TAAD surveillance to guide surgical intervention	GroupA	3	0D	3	2C	8DC
AC037	/AC037	Mon Nov 05 00:00:00 UTC 2018	Mon, 15 Nov 2021 23:19:59 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC037	2.1.2	Mon, 15 Nov 2021 00:00:00 -0000	PKD2	173910	Autosomal Dominant Polycystic Kidney Disease	613095	Released	Complete	Complete	Complete	Morbidity due to thoracic aortic disease	GroupA	TAAD surveillance to guide surgical intervention	GroupA	3	0D	3	2C	8DC
AC105	/AC105	Mon Apr 04 00:00:00 UTC 2016	Tue, 28 Apr 2020 23:22:39 -0000	Gilmore Mari	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC105	1.3.1	Tue, 28 Apr 2020 00:00:00 -0000	F5	612309	Factor V Leiden, Homozygous (also includes  compound heterozygous FVL + prothrombin G20210A)	188055	Released	Complete	Complete	Complete	VTE	GroupA	Assessment for VTE risk factors	GroupA	2	2C	Not Scored	IN	IN
AC105	/AC105	Mon Apr 04 00:00:00 UTC 2016	Tue, 28 Apr 2020 23:22:39 -0000	Gilmore Mari	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC105	1.3.1	Tue, 28 Apr 2020 00:00:00 -0000	F5	612309	Factor V Leiden, Homozygous (also includes  compound heterozygous FVL + prothrombin G20210A)	188055	Released	Complete	Complete	Complete	VTE	GroupA	Avoid estrogen-containing compounds that exacerbate VTE risk	GroupA	2	2C	3	2D	9CD
AC105	/AC105	Mon Apr 04 00:00:00 UTC 2016	Tue, 28 Apr 2020 23:22:39 -0000	Gilmore Mari	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC105	1.3.1	Tue, 28 Apr 2020 00:00:00 -0000	F5	612309	Factor V Leiden, Homozygous (also includes  compound heterozygous FVL + prothrombin G20210A)	188055	Released	Complete	Complete	Complete	VTE	GroupA	Pharmacological prophylaxis for pregnant women	GroupA	2	2C	2	2B	8CB
AC105	/AC105	Mon Apr 04 00:00:00 UTC 2016	Tue, 28 Apr 2020 23:22:39 -0000	Gilmore Mari	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC105	1.3.1	Tue, 28 Apr 2020 00:00:00 -0000	F5	612309	Factor V Leiden, Homozygous (also includes  compound heterozygous FVL + prothrombin G20210A)	188055	Released	Complete	Complete	Complete	VTE	GroupA	Pharmacological prophylaxis for men and non-pregnant women	GroupA	2	2C	2	0D	6CD
AC151	/AC151	Wed May 09 00:00:00 UTC 2018	Wed, 22 Apr 2020 19:30:29 -0000	Mittendorf Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC151	1.2.2	Wed, 22 Apr 2020 00:00:00 -0000	CYP21A2	613815	Hyperandrogenism, nonclassic type, due to 21-hydroxylase deficiency	201910	Released	Complete	Complete	Complete	Infertility/subfertility in females	GroupA	Glucocorticoid therapy	GroupA	1	3C	2	1B	7CB
AC156	/AC156	Wed Oct 03 00:00:00 UTC 2018	Wed, 29 Apr 2020 21:21:48 -0000	Wallace Kathleen	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC156	1.2.1	Wed, 29 Apr 2020 00:00:00 -0000	HGD	607474	Alkaptonuria	203500	Released	Complete	Complete	Complete	Aortic/cardiac disease	GroupA	Cardiology follow-up with periodic echocardiogram	GroupA	2	3N	3	1C	9NC
AC077	/AC077	Thu Jun 04 00:00:00 UTC 2015	Mon, 04 Oct 2021 20:06:34 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC077	2.2.3	Mon, 04 Oct 2021 00:00:00 -0000	MEN1	613733	Multiple Endocrine Neoplasia Type I	131100	Released	Complete	Complete	Complete	Morbidity from parathyroid adenoma	GroupA	Biochemical surveillance to guide parathyroidectomy decision	GroupA	2	3C	3	3B	11CB
AC077	/AC077	Thu Jun 04 00:00:00 UTC 2015	Mon, 04 Oct 2021 20:06:34 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC077	2.2.3	Mon, 04 Oct 2021 00:00:00 -0000	MEN1	613733	Multiple Endocrine Neoplasia Type I	131100	Released	Complete	Complete	Complete	Morbidity from other MEN1-related tumors	GroupA	Biochemical surveillance	GroupA	2	3C	3	2B	10CB
AC077	/AC077	Thu Jun 04 00:00:00 UTC 2015	Mon, 04 Oct 2021 20:06:34 -0000	Pak Christine	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC077	2.2.3	Mon, 04 Oct 2021 00:00:00 -0000	MEN1	613733	Multiple Endocrine Neoplasia Type I	131100	Released	Complete	Complete	Complete	Morbidity from other MEN1-related tumors	GroupA	Imaging surveillance	GroupA	2	3C	3	3B	11CB
AC069	/AC069	Wed Feb 11 00:00:00 UTC 2015	Wed, 22 Apr 2020 20:44:42 -0000	Hunter Jessica	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC069	1.1.2	Wed, 22 Apr 2020 00:00:00 -0000	MLH1	120436	Lynch Syndrome	609310	Released	Complete	Complete	Complete	Colorectal cancer	GroupA	Surveillance	GroupA	2	3A	2	3A	10AA
AC069	/AC069	Wed Feb 11 00:00:00 UTC 2015	Wed, 22 Apr 2020 20:44:42 -0000	Hunter Jessica	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC069	1.1.2	Wed, 22 Apr 2020 00:00:00 -0000	MSH2	609309	Lynch Syndrome	120435	Released	Complete	Complete	Complete	Colorectal cancer	GroupA	Surveillance	GroupA	2	3A	2	3A	10AA
AC069	/AC069	Wed Feb 11 00:00:00 UTC 2015	Wed, 22 Apr 2020 20:44:42 -0000	Hunter Jessica	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC069	1.1.2	Wed, 22 Apr 2020 00:00:00 -0000	MSH6	600678	Lynch Syndrome	614350	Released	Complete	Complete	Complete	Colorectal cancer	GroupA	Surveillance	GroupA	2	3A	2	3A	10AA
AC069	/AC069	Wed Feb 11 00:00:00 UTC 2015	Wed, 22 Apr 2020 20:44:42 -0000	Hunter Jessica	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC069	1.1.2	Wed, 22 Apr 2020 00:00:00 -0000	PMS2	600259	Lynch Syndrome	614337	Released	Complete	Complete	Complete	Colorectal cancer	GroupA	Surveillance	GroupA	2	3A	2	3A	10AA
AC069	/AC069	Wed Feb 11 00:00:00 UTC 2015	Wed, 22 Apr 2020 20:44:42 -0000	Hunter Jessica	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC069	1.1.2	Wed, 22 Apr 2020 00:00:00 -0000	EPCAM	185535	Lynch Syndrome	613244	Released	Complete	Complete	Complete	Colorectal cancer	GroupA	Surveillance	GroupA	2	3A	2	3A	10AA
AC069	/AC069	Wed Feb 11 00:00:00 UTC 2015	Wed, 22 Apr 2020 20:44:42 -0000	Hunter Jessica	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC069	1.1.2	Wed, 22 Apr 2020 00:00:00 -0000	MLH1	120436	Lynch Syndrome	609310	Released	Complete	Complete	Complete	Endometrial Cancer	GroupA	Surveillance	GroupA	2	3A	2	1A	8AA
AC069	/AC069	Wed Feb 11 00:00:00 UTC 2015	Wed, 22 Apr 2020 20:44:42 -0000	Hunter Jessica	Adult	https://actionability.clinicalgenome.org/ac/Adult/api/sepio/doc/AC069	1.1.2	Wed, 22 Apr 2020 00:00:00 -0000	MSH2	609309	Lynch Syndrome	120435	Released	Complete	Complete	Complete	Endometrial Cancer	GroupA	Surveillance	GroupA	2	3A	2	1A	8AA
