seqName,errors,warnings,failedGenes
"MT236241.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10145/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MT236243.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM9888/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MT236244.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM9951/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW033958.1 |Human orthopneumovirus strain RSV_A_S201, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MW020595.1 |Human respiratory syncytial virus B strain hRSV/B/Australia.Vic/VIDRL003/2018, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MW020596.1 |Human respiratory syncytial virus A strain hRSV/A/Australia.Vic/VIDRL001/2018, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MT236245.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM9939/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MW020597.1 |Human respiratory syncytial virus A strain hRSV/A/Australia.Vic/VIDRL002/2018, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN463643.1 |Human orthopneumovirus strain HRSVB/Assam/MCVR5418AD/2018 attachment glycoprotein (G) and fusion protein (F) genes, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN463644.1 |Human orthopneumovirus strain HRSVB/Jharkhand/MCVR6195AD/2018 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN463622.1 |Human orthopneumovirus strain HRSVA/TamilNadu/MCVR0092AE/2018 attachment glycoprotein (G) and fusion protein (F) genes, partial cds","","",""
"MN463648.1 |Human orthopneumovirus strain HRSVB/Goa/MCVR8700AD/2018 attachment glycoprotein (G) and fusion protein (F) genes, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN463653.1 |Human orthopneumovirus strain HRSVB/Odisha/MCVR9934AD/2018 attachment glycoprotein (G) and fusion protein (F) genes, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN463649.1 |Human orthopneumovirus strain HRSVB/Odisha/MCVR9002AD/2018 attachment glycoprotein (G) and fusion protein (F) genes, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN463654.1 |Human orthopneumovirus strain HRSVB/Maharashtra/MCVR9979AD/2018 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN463655.1 |Human orthopneumovirus strain HRSVB/TamilNadu/MCVR0140AE/2018 attachment glycoprotein (G) and fusion protein (F) genes, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN463659.1 |Human orthopneumovirus strain HRSVB/Maharashtra/MCVR8615AD/2018 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MT236246.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10024/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MT422269.1 |Human respiratory syncytial virus A strain RSVA/Novosibirsk/108Hp/2019, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MT422270.1 |Human respiratory syncytial virus A strain RSVA/Novosibirsk/138Hp/2019, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MT422272.1 |Human respiratory syncytial virus A strain RSVA/Novosibirsk/893Hl/2019, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MT236247.1 |Human respiratory syncytial virus A strain RSVA/SaoPaulo/LVCM10057/2018 attachment glycoprotein (G) gene, partial cds","","",""
"MT422273.1 |Human respiratory syncytial virus A strain RSVA/Novosibirsk/1125Hp/2019, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MT422271.1 |Human respiratory syncytial virus A strain RSVA/Novosibirsk/893Hp/2019, complete genome","Unable to align: no seed matches","","<<ALL>>"
"LC552117.1 |Respiratory syncytial virus type A RSA/18M26 G gene for attachment glycoprotein, partial cds","","",""
"LC552118.1 |Respiratory syncytial virus type A RSA/18M32 G gene for attachment glycoprotein, partial cds","","",""
"LC552119.1 |Respiratory syncytial virus type A RSA/18M86 G gene for attachment glycoprotein, partial cds","","",""
"LC552120.1 |Respiratory syncytial virus type A RSA/18M91 G gene for attachment glycoprotein, partial cds","","",""
"LC552122.1 |Respiratory syncytial virus type A RSA/18M102 G gene for attachment glycoprotein, partial cds","","",""
"LC552121.1 |Respiratory syncytial virus type A RSA/18M98 G gene for attachment glycoprotein, partial cds","","",""
"LC552124.1 |Respiratory syncytial virus type A RSA/18M247 G gene for attachment glycoprotein, partial cds","","",""
"LC552123.1 |Respiratory syncytial virus type A RSA/18M225 G gene for attachment glycoprotein, partial cds","","",""
"LC552125.1 |Respiratory syncytial virus type A RSA/18M248 G gene for attachment glycoprotein, partial cds","","",""
"LC552126.1 |Respiratory syncytial virus type A RSA/18M256 G gene for attachment glycoprotein, partial cds","","",""
"LC552127.1 |Respiratory syncytial virus type A RSA/18M282 G gene for attachment glycoprotein, partial cds","","",""
"LC552128.1 |Respiratory syncytial virus type A RSA/18M310 G gene for attachment glycoprotein, partial cds","","",""
"LC552129.1 |Respiratory syncytial virus type A RSA/18M317 G gene for attachment glycoprotein, partial cds","","",""
"LC552130.1 |Respiratory syncytial virus type A RSA/18M372 G gene for attachment glycoprotein, partial cds","","",""
"LC552791.1 |Respiratory syncytial virus type B RSB/18M33 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552792.1 |Respiratory syncytial virus type B RSB/18M49 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552793.1 |Respiratory syncytial virus type A RSB/18M62 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552794.1 |Respiratory syncytial virus type B RSB/18M76 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552795.1 |Respiratory syncytial virus type B RSB/18M103 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552796.1 |Respiratory syncytial virus type B RSB/18M120 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552797.1 |Respiratory syncytial virus type B RSB/18M163 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552798.1 |Respiratory syncytial virus type B RSB/18M176 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552799.1 |Respiratory syncytial virus type B RSB/18M178 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552132.1 |Respiratory syncytial virus type A RSA/18M413 G gene for attachment glycoprotein, partial cds","","",""
"LC552800.1 |Respiratory syncytial virus type B RSB/18M179 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552801.1 |Respiratory syncytial virus type B RSB/18M180 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552802.1 |Respiratory syncytial virus type B RSB/18M183 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552803.1 |Respiratory syncytial virus type B RSB/18M196 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552804.1 |Respiratory syncytial virus type B RSB/18M203 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552805.1 |Respiratory syncytial virus type B RSB/18M216 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552806.1 |Respiratory syncytial virus type B RSB/18M229 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552807.1 |Respiratory syncytial virus type B RSB/18M242 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552808.1 |Respiratory syncytial virus type B RSB/18M250 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552809.1 |Respiratory syncytial virus type B RSB/18M277 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552810.1 |Respiratory syncytial virus type B RSB/18M293 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552811.1 |Respiratory syncytial virus type B RSB/18M299 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552812.1 |Respiratory syncytial virus type B RSB/18M301 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552813.1 |Respiratory syncytial virus type B RSB/18M302 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552815.1 |Respiratory syncytial virus type B RSB/18M365 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552133.1 |Respiratory syncytial virus type A RSA/18M431 G gene for attachment glycoprotein, partial cds","","",""
"LC552814.1 |Respiratory syncytial virus type B RSB/18M360 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552816.1 |Respiratory syncytial virus type B RSB/18M367 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552817.1 |Respiratory syncytial virus type B RSB/18M369 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552818.1 |Respiratory syncytial virus type B RSB/18M371 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552820.1 |Respiratory syncytial virus type B RSB/18M380 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552819.1 |Respiratory syncytial virus type B RSB/18M377 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552821.1 |Respiratory syncytial virus type B RSB/18M392 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552131.1 |Respiratory syncytial virus type A RSA/18M375 G gene for attachment glycoprotein, partial cds","","",""
"LC552822.1 |Respiratory syncytial virus type B RSB/18M400 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552824.1 |Respiratory syncytial virus type B RSB/18M408 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552823.1 |Respiratory syncytial virus type B RSB/18M406 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552826.1 |Respiratory syncytial virus type B RSB/18M425 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552825.1 |Respiratory syncytial virus type B RSB/18M420 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552827.1 |Respiratory syncytial virus type B RSB/18M427 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552828.1 |Respiratory syncytial virus type B RSB/18M432 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"LC552829.1 |Respiratory syncytial virus type B RSB/18M439 G gene for attachment glycoprotein, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MT373703.1 |Human respiratory syncytial virus B strain RSVB/Novosibirsk/242/2019, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MT373704.1 |Human respiratory syncytial virus B strain RSVB/Novosibirsk/293/2019, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN945087.1 |Human orthopneumovirus isolate NCIPD 241 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945089.1 |Human orthopneumovirus isolate NCIPD 329 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MT373705.1 |Human respiratory syncytial virus B strain RSVB/Novosibirsk/5019/2019, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN945098.1 |Human orthopneumovirus isolate NCIPD 521 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945107.1 |Human orthopneumovirus isolate NCIPD 721 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945096.1 |Human orthopneumovirus isolate NCIPD 511 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945108.1 |Human orthopneumovirus isolate NCIPD 911 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945109.1 |Human orthopneumovirus isolate NCIPD 1001 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945111.1 |Human orthopneumovirus isolate NCIPD 1035 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945110.1 |Human orthopneumovirus isolate NCIPD 1031 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945112.1 |Human orthopneumovirus isolate NCIPD 1054 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945113.1 |Human orthopneumovirus isolate NCIPD 1060 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945114.1 |Human orthopneumovirus isolate NCIPD 1067 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945115.1 |Human orthopneumovirus isolate NCIPD 1077 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945116.1 |Human orthopneumovirus isolate NCIPD 1082 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945117.1 |Human orthopneumovirus isolate NCIPD 1091 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945118.1 |Human orthopneumovirus isolate NCIPD 1107 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945119.1 |Human orthopneumovirus isolate NCIPD 1109 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN945132.1 |Human orthopneumovirus isolate NCIPD 809 attachment glycoprotein (G) gene, partial cds","","",""
"MN945123.1 |Human orthopneumovirus isolate NCIPD 271 attachment glycoprotein (G) gene, partial cds","","",""
"MN945122.1 |Human orthopneumovirus isolate NCIPD 148 attachment glycoprotein (G) gene, partial cds","","",""
"MN945133.1 |Human orthopneumovirus isolate NCIPD 903 attachment glycoprotein (G) gene, partial cds","","",""
"MN945134.1 |Human orthopneumovirus isolate NCIPD 974 attachment glycoprotein (G) gene, partial cds","","",""
"MN945135.1 |Human orthopneumovirus isolate NCIPD 1028 attachment glycoprotein (G) gene, partial cds","","",""
"MN945136.1 |Human orthopneumovirus isolate NCIPD 1032 attachment glycoprotein (G) gene, partial cds","","",""
"MT107528.1 |Human respiratory syncytial virus B isolate HRSV/B/Bern/2019, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN945137.1 |Human orthopneumovirus isolate NCIPD 1110 attachment glycoprotein (G) gene, partial cds","","",""
"MT156423.1 |Human respiratory syncytial virus A isolate 1801173.RM attachment glycoprotein (G) gene, partial cds","","",""
"MT156424.1 |Human respiratory syncytial virus A isolate 1801181.RM attachment glycoprotein (G) gene, partial cds","","",""
"MT156425.1 |Human respiratory syncytial virus A isolate 1801191.RM attachment glycoprotein (G) gene, partial cds","","",""
"MT156426.1 |Human respiratory syncytial virus A isolate 1801203.RM attachment glycoprotein (G) gene, partial cds","","",""
"MT156427.1 |Human respiratory syncytial virus A isolate 1801220.RM attachment glycoprotein (G) gene, partial cds","","",""
"MT156428.1 |Human respiratory syncytial virus A isolate 1801236.RM attachment glycoprotein (G) gene, partial cds","","",""
"MT156430.1 |Human respiratory syncytial virus A isolate 1802281.RM attachment glycoprotein (G) gene, partial cds","","",""
"MT156429.1 |Human respiratory syncytial virus A isolate 1801241.RM attachment glycoprotein (G) gene, partial cds","","",""
"LC530050.1 |Human respiratory syncytial virus A sugckmmaht NGO3 viral cRNA, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN704890.1 |Human orthopneumovirus isolate 18-Greece-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MT156431.1 |Human respiratory syncytial virus A isolate 1802286.RM attachment glycoprotein (G) gene, partial cds","","",""
"MN704891.1 |Human orthopneumovirus isolate 21-Greece-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MN704898.1 |Human orthopneumovirus isolate 13-Greece-2018 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN704892.1 |Human orthopneumovirus isolate 23-Greece-2018 attachment glycoprotein (G) gene, partial cds","","",""
"MN704899.1 |Human orthopneumovirus isolate 15-Greece-2018 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN704900.1 |Human orthopneumovirus isolate 24-Greece-2018 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MT156432.1 |Human respiratory syncytial virus A isolate 1802290.RM attachment glycoprotein (G) gene, partial cds","","",""
"MN704902.1 |Human orthopneumovirus isolate 86-Greece-2018 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN704901.1 |Human orthopneumovirus isolate 30-Greece-2018 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN306017.1 |Human respiratory syncytial virus A strain SC0135, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN306021.1 |Human orthopneumovirus strain SC0237, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MT156433.1 |Human respiratory syncytial virus A isolate 1803303.RM attachment glycoprotein (G) gene, partial cds","","",""
"MN306029.1 |Human respiratory syncytial virus A strain SC0398, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN306030.1 |Human orthopneumovirus strain SC0410, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN306031.1 |Human orthopneumovirus strain SC0460, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN306044.1 |Human orthopneumovirus strain SC0843, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN306045.1 |Human respiratory syncytial virus A strain SC0850, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN306048.1 |Human respiratory syncytial virus A strain SC0885, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN306050.1 |Human respiratory syncytial virus A strain SC1053, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN306054.1 |Human respiratory syncytial virus A strain SC9450, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN310477.1 |Human respiratory syncytial virus A strain SC0276, complete genome","Unable to align: no seed matches","","<<ALL>>"
"MN122462.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H7-12/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122483.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H14-3/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122484.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H19-5/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122482.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H16-20/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122485.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H20-10/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122486.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H11-13/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122498.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H20-1/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122499.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H20-23/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122543.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H6-6/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122544.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H6-11/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122532.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H20-25/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122545.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H11-14/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122546.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H8-4/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122548.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H19-18/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122547.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H20-13/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122550.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H17-3/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122551.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H20-12/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122549.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H19-19/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122552.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H16-19/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122553.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H18-15/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122554.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H17-5/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122556.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H16-11/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122555.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H14-8/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122627.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H6-4/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122628.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H6-8/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122629.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H6-12/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122630.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H6-14/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122559.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H18-21/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122558.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H18-14/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122631.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H6-16/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122632.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H11-3/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122633.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H11-6/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122634.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H11-7/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122635.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H11-8/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122636.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H11-10/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122557.1 |Human respiratory syncytial virus A isolate RSVA/Portugal/H16-35/2017-18 attachment glycoprotein (G) gene, partial cds","","",""
"MN122637.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H11-17/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122638.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H11-18/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122639.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H11-22/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122640.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H11-25/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122642.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H8-5/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122641.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H11-26/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122644.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H20-5/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122643.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H8-7/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122645.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H20-14/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122646.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H20-16/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122647.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H20-17/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122648.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H20-21/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122649.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H20-22/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122650.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H4-7/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122651.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H4-11/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122652.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H4-12/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122653.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H4-18/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122654.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H4-20/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122655.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H4-21/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122656.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H19-8/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122657.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H19-11/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
"MN122658.1 |Human respiratory syncytial virus B isolate RSVB/Portugal/H19-16/2017-18 attachment glycoprotein (G) gene, partial cds","Unable to align: no seed matches","","<<ALL>>"
